,SMILES,hit,tan to nearest abx,tan to nearest ts,row_num,matching_frags,cluster
425,ClC1=CC=C2N=CC(=C(Cl)C2=C1)S(=O)(=O)C1=CC(Cl)=C(Cl)C=C1,0.7116496062278748,0.38653637350705755,0.40151038388923854,277,[4],53
426,CC1=CC=C2N=CC(=C(Cl)C2=C1)S(=O)(=O)C1=CC(Cl)=C(Cl)C=C1,0.6063479623198509,0.4032608695652174,0.4151593453919035,278,[4],53
428,FC1=CC=C(CNC(=O)C2=CC(Cl)=C(Cl)C=C2)C=C1Cl,0.6118966972827912,0.31666666666666665,0.34390651085141904,279,[0],29
429,O=C(Nc1nnc(CSCc2cccc(Br)c2)s1)c1ccc(Cl)c(Cl)c1,0.5223071894049645,0.34617471513836134,0.42358078602620086,280,[0],32
430,CC(NC(=O)N1CCN(CC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)NCC1=CC=NC=C1,0.5399752123653889,0.33980582524271846,0.39751552795031053,281,"[5, 6]",20
431,CC(NC(=O)N1CCN(CC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)NCC1=CC=CN=C1,0.5124966688454151,0.3432923257176333,0.38684884713919726,282,"[5, 6]",20
432,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NN=C(CCC2=CC=CC=C2)S1,0.5192726242542267,0.32107716209218023,0.41488162344983087,283,[0],32
434,CSC1=NN=C(CC2CCN(CC2)C2=C(F)C=NC=C2)N1C,0.5122263838350772,0.3571884984025559,0.3574603174603175,284,[67],50
435,COc1cc2sc(NC(=O)C(C)Oc3ccc(Cl)cc3Cl)nc2cc1Cl,0.5164267581701278,0.46365638766519823,0.4448857994041708,285,[8],64
436,ClC1=C(Cl)C=C(C=C1)C(=O)NCC1CCN(CC1)C(=O)C1=CC(Cl)=C(Cl)C=C1,0.5573799192905426,0.35969868173258,0.4204946996466431,286,[0],2
437,O=C(Nc1ccc(Br)cc1Cl)N1CCN(c2ccc(Cl)c(Cl)c2)CC1,0.62918397128582,0.353,0.37073170731707317,287,"[5, 6]",40
438,O=C(Nc1ccc(F)c(Cl)c1)N1CCN(c2cccc(C(F)(F)F)c2)CC1,0.5360528329014778,0.3781094527363184,0.4305555555555556,288,[1],40
440,Cc1ccc(NC(=O)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)cc1Cl,0.6838510239124298,0.35507246376811596,0.42678571428571427,289,"[5, 6]",40
442,O=C(Nc1ccccc1C(F)(F)F)N1CCN(c2ccc(Cl)c(Cl)c2)CC1,0.5877173089981079,0.35926993275696445,0.39522821576763484,290,"[5, 6]",40
445,COc1ccc(Cl)cc1NC(=O)N1CCN(c2ccc(Cl)c(Cl)c2)CC1,0.5926994562149048,0.34413727359389895,0.3932291666666667,291,"[5, 6]",40
448,O=C(NC12CC3CC(CC(C3)C1)C2)N1CCN(c2ccc(Cl)c(Cl)c2)CC1,0.6110323560237885,0.34002006018054165,0.35294117647058826,292,"[5, 6]",57
449,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=CC=CC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=N1,0.7644843035936355,0.2776898734177215,0.4137542277339346,293,[0],37
450,O=C(Nc1nc2c(Cl)c(Cl)ccc2s1)c1ccco1,0.6465003502368927,0.42701525054466233,0.46285714285714286,294,[8],31
451,COc1cc2sc(NC(=O)c3cc(Cl)c(OC)c(Cl)c3)nc2cc1Cl,0.5031646749377251,0.46332046332046334,0.466078697421981,295,[8],72
452,Cn1c(CNC(=O)c2ccc(Cl)c(Cl)c2)nnc1SCc1ccc(Cl)c(Cl)c1,0.6690141469240188,0.3581769436997319,0.36138944555778224,296,[0],58
453,O=C(Nc1nc2c(Cl)c(Cl)ccc2s1)c1cccc(Br)c1,0.5573132127523422,0.4274767378215654,0.42780026990553305,297,[8],72
455,FC(F)(F)C1=CN=C(N2CCN(CC2)C(=O)NC2=CC=C(Cl)C(Cl)=C2)C(Cl)=C1,0.7120302176475525,0.40297450424929177,0.43548387096774194,298,[9],1
456,O=C(Nc1nc2c(Cl)c(Cl)ccc2s1)c1ccccc1F,0.5702608686685562,0.4320785597381342,0.4305835010060362,299,[8],72
457,CCC1=NN=C(NC(=O)C2=CC(Cl)=C(Cl)C=C2)S1,0.5247530624270439,0.2850958565244279,0.4352651048088779,300,[0],27
458,CC(=O)c1sc(Nc2ccc(F)c(Cl)c2)nc1N,0.6581386286020279,0.3316469926925239,0.36592818945760125,301,[1],8
459,ClC1=CC=C(NC(=O)N2CCN(CC2)C2=CC=CC=C2)C=C1Cl,0.545765332877636,0.34456521739130436,0.49896907216494846,302,[9],40
460,Cn1c(CCNC(=O)c2ccc(Cl)c(Cl)c2)nnc1SCc1ccc(Cl)c(Cl)c1,0.6613398045301437,0.3694130317716747,0.37518248175182484,303,[0],58
463,CC1=CC=C(NC2=NC(NC3=CC=C(F)C(Cl)=C3)=NC(NC3=CC=C(F)C(Cl)=C3)=N2)C=C1,0.5727429822087288,0.22252252252252253,0.30647709320695105,304,[1],54
464,COC1=CC=C(NC2=NC(NC3=CC=C(F)C(Cl)=C3)=NC(NC3=CC=C(F)C(Cl)=C3)=N2)C=C1,0.532837099134922,0.22714681440443213,0.3327495621716287,305,[1],54
465,Cc1ccc(Cl)cc1N1CCN(C(=O)Nc2ccc(Cl)c(Cl)c2)CC1,0.6741007673740387,0.36271529888551163,0.4152542372881356,306,[9],40
470,ClC1=C(N=C(NCC2=CC=CN=C2)S1)S(=O)(=O)C1=CC=C(Cl)C=C1,0.5278932783007622,0.4270353302611367,0.43141153081510936,307,[79],15
471,CSc1nsc(NC(=O)c2ccc(Cl)c(Cl)c2)n1,0.7196444869041443,0.29171528588098017,0.43013365735115433,308,[0],26
473,CCN([C@H]1COC[C@@H]1O)C(=O)NCC1=CC=C(Cl)C(Cl)=C1,0.5513610005378723,0.334604385128694,0.4972118959107807,309,"[10, 11, 39, 58, 63, 65]",10
476,O=C(Nc1ccc(F)cc1)N1CCN(c2ccc(Cl)c(Cl)c2)CC1,0.5234934428334236,0.36236559139784946,0.42830188679245285,310,"[5, 6]",40
478,OC(=O)CC12CC3CC(C1)CC(C3)(C2)N1N=CC(NC2=CC=C(F)C(Cl)=C2)=C(Cl)C1=O,0.6753834044933319,0.47645569620253164,0.49105367793240556,311,[1],71
479,O=C(Nc1ccon1)c1ccc(Cl)c(Cl)c1,0.5204562044143677,0.2543859649122807,0.37578814627994955,312,[0],14
480,FC1=CC=C(NC2=C(Cl)C(=O)N(N=C2)C23CC4CC(CC(C4)C2)C3)C=C1Cl,0.7166295456886291,0.44575725026852847,0.45870646766169154,313,[1],71
481,O=C(Nc1cccc(Cl)c1)N1CCN(c2ccc(Cl)c(Cl)c2)CC1,0.6479872363805771,0.34230355220667386,0.47695390781563124,314,"[5, 6]",40
483,FC1=CC=C(NS(=O)(=O)C2=CC=CC(=C2)S(=O)(=O)C2=CC(Cl)=C(Cl)C=C2)C=C1,0.5971011796593666,0.357311320754717,0.3806343906510851,315,[4],56
493,OC1=CC=C(C=C1)[C@H]1NC(=O)[C@@H](NC1=O)C1=CC=CC=C1,0.5497574833035469,0.36385936222403925,0.3996101364522417,316,"[18, 21, 22, 26, 29, 44, 49, 51, 53, 56]",38
494,CC1=CC=C(Cl)C=C1N1CCN(CC1)C(=O)NC1=CC=C(Cl)C(Cl)=C1,0.6741007739305496,0.36271529888551163,0.4152542372881356,317,[9],40
497,FC(F)(F)C1=C(NC(=O)C2=CC(Cl)=C(Cl)C=C2)C=CC(Cl)=C1,0.505406648516655,0.3291437549096622,0.42857142857142855,318,[0],43
498,[K+].FC1=CC=C(NC2=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3[N-]C2=O)C=C1Cl,0.5955954140424728,0.46059365404298874,0.4657428791377983,319,[1],34
499,FC1=CC=C(NC(=O)N2CCN(CC2)C2=CC=CC(=C2)C(F)(F)F)C=C1Cl,0.5360528346896172,0.3781094527363184,0.4305555555555556,320,[1],40
500,ClC1=CC2=NC=CC(N3CCN(CC3)C(=O)C3=CC(Cl)=C(Cl)C=C3)=C2C=C1,0.5688646447658539,0.43735408560311284,0.45381062355658197,321,[0],4
501,COC1=C(C=C(Cl)C=C1)C(=O)NCC1=CC=C(Cl)C(Cl)=C1,0.5270027387142181,0.2975929978118162,0.4127979924717691,322,"[2, 98, 99]",29
502,ClC1=CC=C(CNC(=O)C2=CC(Cl)=C(Cl)C=C2)C=C1Cl,0.730030557513237,0.36097560975609755,0.3663551401869159,323,"[0, 2]",29
507,FC(F)(F)C1=CC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=C(C=C1)N1CCCC1,0.5750355386734008,0.4125874125874126,0.4175506268081003,324,[0],3
508,ClC1=CC=C(C=C1)N1CCC(CC1)N[C@H]1COC[C@H]1CC1=CC=NC=C1,0.5412856772542,0.3500347947112039,0.3651202749140893,325,"[25, 52, 57, 69]",0
509,FC1=CC=C(NC2=NC=C(F)C(NC3=CC=C(F)C(Cl)=C3)=N2)C=C1Cl,0.6644016253948212,0.2801724137931034,0.4118143459915612,326,[1],54
510,CC1=CC(N2CCN(CCC(O)=O)CC2)=C2C=CC(=CC2=N1)C(F)(F)F,0.5696289110183715,0.4473684210526316,0.48188405797101447,327,[27],36
512,ClC1=CC=C2SC(NC(=O)C3=CC(Br)=CC=C3)=NC2=C1Cl,0.5573132067918778,0.4274767378215654,0.42780026990553305,328,[8],72
513,CC(OC1=CC(Cl)=CC=C1)C(=O)NCC1=CC=C(Cl)C(Cl)=C1,0.5480399227142334,0.3231441048034934,0.3827993254637437,329,"[2, 16, 17]",21
515,ClC1=C(Cl)C=C(C=C1)N1CCN(CC1)C(=O)NC1=C(Cl)C=C(Br)C=C1,0.6291839742660522,0.353,0.37073170731707317,330,"[5, 6]",40
517,CC1=CC=C2NC=C(C(=O)CN3CCN(CC3)C3=CC(Cl)=C(Cl)C=C3)C2=C1,0.50594775557518,0.46403508771929824,0.45675020210185935,331,[71],19
518,CC1=CC(O)=C(Cl)C=C1C1=CC=C(C=C1)N1CCOCC1,0.5498142558336258,0.35186960690316393,0.34953464322647365,332,[30],61
521,ClC1=CC(Cl)=C(C=C1)C(=O)N1C=CC(=N1)C(=O)NC1=CC=CC(Cl)=C1Cl,0.6815691345930099,0.45905969360802956,0.4655086848635236,333,[92],35
523,CC1=CC(NS(=O)(=O)C2=C(C=NN2)C(=O)NC2=CC=C(Cl)C(Cl)=C2)=CC(C)=C1,0.5524299442768097,0.44008159102498723,0.45597014925373136,334,[37],52
524,Cl.CC(C)C1=CC=C(CNC2=NC=C(N2C)C2=CC(Cl)=C(Cl)C=C2)C=C1,0.7542593753337861,0.36989640463132234,0.41686746987951806,335,[89],15
526,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NN=C(S1)C1=CC=CC=C1,0.558405727148056,0.33760683760683763,0.4010791366906475,336,[0],33
530,FC1=CC=C(NC2=NC3=CC=CC=C3N\C2=N/S(=O)(=O)C2=CC=C(Cl)C=C2)C=C1Cl,0.5683749151229859,0.4619315278487481,0.4665012406947891,337,[1],59
531,CC1=NN2SC(NC3=CC=C(F)C(Cl)=C3)NC2=C1,0.5047037360072136,0.3710174717368962,0.3720814704421262,338,[1],34
532,OC(=O)C1=CC=CN(CC2=CC=C(Cl)C(Cl)=C2)C1=O,0.531922092139721,0.3605086013462977,0.3759274525968673,339,"[48, 62]",24
533,CC1=CC(NC(=O)C2=C(N)N=C(NC3=CC=C(F)C(Cl)=C3)S2)=NO1,0.6377080652117729,0.46153846153846156,0.46538081107814044,340,[1],62
534,ClC1=CC=C(C=C1)C(NC(=O)C1=CC(Cl)=C(Cl)C=C1)C1=CC=CC=C1,0.5160116165876388,0.30057803468208094,0.325,341,[0],9
536,CC1=C(NC(=O)C2=CC(Cl)=C(Cl)C=C2)C=CC=C1Cl,0.537502900660038,0.3292483660130719,0.49241540256709454,342,[0],43
537,FC1=CC=C(NC2=NC3=CC=CC=C3N\C2=N/S(=O)(=O)C2=CC(Cl)=CC=C2)C=C1Cl,0.5077041494846344,0.47191011235955055,0.47642679900744417,343,[1],59
538,Cl.ClC1=CC=C(NC(=O)N2CCN(CC2)C2=C3C=CNC3=CC=C2)C=C1Cl,0.6824311089515686,0.41713370696557245,0.4467564259485924,344,[9],1
539,FC(F)(F)C1=CC(NC(=O)C2=C(NC(=O)C3=CC(Cl)=C(Cl)C=C3)C=CC=C2)=CC=C1,0.5205627274513245,0.38595106550907654,0.4720496894409938,345,[0],25
541,OC1=CC(O)=C2SC(NC3=CC=C(F)C(Cl)=C3)=NC2=N1,0.6854133313894272,0.4397744746283957,0.44706911636045493,346,[1],8
543,FC1=CC=C(C=C1)N1CCN(CC1)C(=O)NC1=CC=C(Cl)C(Cl)=C1,0.5900820231437683,0.36236559139784946,0.46990291262135925,347,[9],40
545,ClC1=C(Cl)C=C(C=C1)C(=O)\N=C1/NN=C(S1)C1=CC=CO1,0.5493247592449189,0.3924986793449551,0.42637151106833493,348,[0],12
553,OC(=O)C1=CC(NS(=O)(=O)C2=CC=CC(=C2)S(=O)(=O)C2=CC(Cl)=C(Cl)C=C2)=CC=C1,0.5540057814121246,0.3704109589041096,0.4441896024464832,349,[4],56
554,CC1=C(NS(=O)(=O)C2=CC=CC(=C2)S(=O)(=O)C2=CC(Cl)=C(Cl)C=C2)C=CC=C1,0.5348907402157783,0.3531390134529148,0.4488926746166951,350,[4],56
555,COC1=CC=C(NS(=O)(=O)C2=CC=CC(=C2)S(=O)(=O)C2=CC(Cl)=C(Cl)C=C2)C=C1,0.5451942580938339,0.3477272727272727,0.41600633914421553,351,[4],56
556,ClC1=CC=C(C=C1)S(=O)(=O)C1=CC(Cl)=C(Cl)C=C1,0.5865100073814392,0.48760330578512395,0.3792372881355932,352,[4],55
557,OC(=O)C1=CC=C(NS(=O)(=O)C2=CC=CC(=C2)S(=O)(=O)C2=CC(Cl)=C(Cl)C=C2)C=C1,0.5470762181282044,0.3473451327433628,0.41487603305785126,353,[4],56
558,CC(SC1=C2NC=NC2=NC=N1)C(=O)NCC1=CC=C(Cl)C(Cl)=C1,0.598461474776268,0.364572605561277,0.38571428571428573,354,[2],10
559,CC(=O)NC1=NN(C(C)=O)C(C)(CCS(=O)(=O)C2=CC(Cl)=C(Cl)C=C2)S1,0.5179020671546459,0.48978549540347294,0.4900990099009901,355,"[4, 23]",16
561,ClC1=C(Cl)C=C(C=C1)S(=O)(=O)C1=CC(=CC=C1)S(=O)(=O)NC1=CN=CC=C1,0.5974026411771775,0.3422818791946309,0.3785310734463277,356,[4],63
562,ClC1=CC=C(CNC2CCN(CC3=CC=CC=C3)CC2)C=C1Cl,0.5797903868556022,0.453804347826087,0.453804347826087,357,[31],42
563,CC(C)(C)C1=CC=C(C=C1)C1=NN=C(NC(=O)C2=CC(Cl)=C(Cl)C=C2)S1,0.5746315431594848,0.37007454739084134,0.41413427561837457,358,[0],33
564,CC(C)(C)C1=CC=C(OCC2=NN=C(NC(=O)C3=CC(Cl)=C(Cl)C=C3)S2)C=C1,0.5285552164912224,0.36194641880809186,0.4061505832449629,359,[0],22
565,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NN=C(S1)C1=C(Cl)C=CC=C1,0.6564213854074478,0.3804463336875664,0.4427947598253275,360,[0],33
566,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NN=C(S1)\C=C\C1=CC=CC=C1,0.5683382892608643,0.3300613496932515,0.41216216216216217,361,[0],22
567,COC1=CC(=CC(OC)=C1OC)C1=NN=C(NC(=O)C2=CC(Cl)=C(Cl)C=C2)S1,0.5010122147202491,0.4314452091053467,0.45927446954141,362,[0],33
569,COC1=CC=CC(=C1)C(=O)C1=C(N)N=C(NC2=CC=C(F)C(Cl)=C2)S1,0.5366132235527039,0.4503415659485024,0.4523433385992628,363,[1],45
570,CC(=O)C1=C(N)N=C(NC2=CC=C(F)C(Cl)=C2)S1,0.6581386291980743,0.3316469926925239,0.36592818945760125,364,[1],8
571,COC1=CC=C(C=C1)C(=O)C1=C(N)N=C(NC2=CC=C(F)C(Cl)=C2)S1,0.5260584551095963,0.43149284253578735,0.4319643740722415,365,[1],45
573,CC(=O)NC1=NC2=C(Cl)C(Cl)=CC=C2S1,0.5435388332605362,0.35630906058921624,0.43439363817097415,366,[8],6
574,ClC1=CC=C2SC(NC(=O)C3=CC=CO3)=NC2=C1Cl,0.6465003460645675,0.42701525054466233,0.46285714285714286,367,[8],31
575,ClC1=CC=C(NC(=O)C2=NN3C=CC=NC3=N2)C=C1Cl,0.5263626879453659,0.3496021220159151,0.35718043135192007,368,[40],35
576,COC1=C(Cl)C=C2N=C(NC(=O)C(C)OC3=C(Cl)C=C(Cl)C=C3)SC2=C1,0.5164267593622207,0.46365638766519823,0.4448857994041708,369,[8],64
579,NC(=O)C1=C(Cl)C=CC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=C1,0.536099950671196,0.3055555555555556,0.49596309111880044,370,[0],43
582,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NN=C(S1)C1=CN=CC=C1,0.6161367636919022,0.37951167728237795,0.4027681660899654,371,[0],30
588,ClC1=CN=C(NC(=O)C2=C(Cl)C(Cl)=CC=C2)C=C1,0.5013332712650299,0.29277566539923955,0.4759825327510917,372,[7],37
589,Cl.COC(=O)C1=C(NC(=O)NCC2=CC=C(Cl)C(Cl)=C2)C=CC=C1,0.5345481595396996,0.32953784326858676,0.41825613079019075,373,"[10, 11]",66
590,FC1=CC=C(NC2=NN=C(S2)C2=NC=CN=C2)C=C1Cl,0.5516791939735413,0.35981547924141466,0.3596621957277695,374,[1],8
592,OC(=O)C1=C(C=C(Cl)C(Cl)=C1)C(=O)NC1=CC(Cl)=CC=C1Cl,0.5316823941469192,0.350293542074364,0.49716231555051077,375,[0],43
