,SMILES,hit
61,FC1=CC=C(NC2=C3CCCC3=NC3=CC=C(Cl)C=C23)C=C1Cl,0.4874999630451202
62,FC1=C(C=CC=C1)N1CCN(CC1)C1=C2CCCC2=NC2=CC=C(Cl)C=C12,0.4154180788993835
63,O=C(C(C=C1)=CC=C1NC(C2=CC=C(Cl)C(Cl)=C2)=O)C(C(C)=C3C)=C(C)C(C)=C3C,0.4278849172592163
64,CSC1=CC=C(CN2N=NC(C(=O)NC3=CC=C(F)C(Cl)=C3)=C2N)C=C1,0.4356566774845123
65,COCCN1C(NC2=CC=C(F)C(Cl)=C2)C2=CC=C(C=C2C1=O)C(=O)NC1=CC=C(F)C(Cl)=C1,0.4561746194958687
66,CC1=C(F)C(C)=CC(S(C2=CC=C(Cl)C(Cl)=C2)(=O)=O)=C1,0.4816059100627899
67,COC1=CC=C2C=C3C=C(SC3=NC2=C1Cl)C(=O)NC1=CC=C(F)C(Cl)=C1,0.4079703202843666
68,O=C(C1=CC=CC=C1O)NC2=CC=C(F)C(Cl)=C2,0.4802468192577362
69,ClC1=CC=C(C=C1Cl)C(=O)NCC1=CC=CC(Br)=C1,0.425882248878479
70,FC(F)(F)C1=CC(NC(=O)C2=C(NC(=O)C3=CC(Cl)=C(Cl)C=C3)C=CC=C2)=CC=C1,0.5205627274513245
71,O=C(NC1=CC=C(F)C(Cl)=C1)C2=CC(Br)=CC=C2O,0.4994816136360168
72,O=C(NC1=CC=C(F)C=C1F)C2=C(O)C(Cl)=CC(Cl)=C2,0.4635156440734863
73,ClC1=C(Cl)C=C(C=C1)C(=O)N1CCN(CC1)C1=C(Cl)C(=O)N(N=C1)C1=CC=CC=C1,0.51628921687603
74,ClC1=CC=C(C=C1Cl)C(=O)NCC1=CC=C(Br)C=C1,0.4595762068033218
75,OC1=CC(O)=C2SC(NC3=CC=C(F)C(Cl)=C3)=NC2=N1,0.6854133313894272
76,CCOC(=O)C1=C(NC2=CC=C(F)C(Cl)=C2)C2=CC(F)=C(F)C=C2N=C1,0.4395866110920906
77,CC1=NN(C(C)=C1)C1=NC2=CC(Cl)=C(Cl)C=C2N=C1NC1=CC(C)=CC=C1,0.496142144203186
78,O=C(NC(NC(C=C1)=CC(Cl)=C1F)=O)C2=CC=CC=C2OC(C=C3)=C(Cl)C=C3Cl,0.5270452889800071
79,CC1=NN(C(C)=C1)C1=NC2=CC(Cl)=C(Cl)C=C2N=C1NC1=CC=C(Br)C=C1,0.5046790093183517
80,ClC1=CC(=CC=C1)C1=NOC(=C1)C(=O)NCC1=CC(Cl)=C(Cl)C=C1,0.5119393247365952
81,ClC1=CC(=CC=C1)C1=NC(CC2CC(=NO2)C(=O)NCC2=CC(Cl)=C(Cl)C=C2)=NO1,0.4249375502765178
82,ClC1=CC=C(C=C1)C1=NC(CC2CC(=NO2)C(=O)NCC2=CC(Cl)=C(Cl)C=C2)=NO1,0.453003821671009
83,O=C(NCC(C=C1)=CC=C1C(F)(F)F)C(C=C2)=CC(Cl)=C2Cl,0.5911855828762055
84,ClC1=CC(CNC(C2=CC=C(Cl)C(Cl)=C2)=O)=CC(Cl)=C1,0.6050253742933274
85,OC(=O)C1=C(C=C(Cl)C(Cl)=C1)C(=O)NC1=CC(O)=CC=C1,0.4817629665136337
86,CC1=NN(C(C)=C1)C1=NC2=CC(Cl)=C(Cl)C=C2N=C1NCC1=CC=CC=C1,0.5298614311218262
87,CC1=NN(C(C)=C1)C1=NC2=CC(Cl)=C(Cl)C=C2N=C1NC1=CC=C(F)C=C1,0.4809562429785728
88,COC1=CC=CC(NC2=NC3=CC(Cl)=C(Cl)C=C3N=C2N2N=C(C)C=C2C)=C1,0.4764318013191223
89,CC1=NN(C(C)=C1)C1=NC2=CC(Cl)=C(Cl)C=C2N=C1NC1=CC=C(Cl)C=C1,0.5503344666957856
90,CC1=NN(C(C)=C1)C1=NC2=CC(Cl)=C(Cl)C=C2N=C1NC1=CC(O)=CC=C1,0.5691497558355332
91,CC1=NN(C(C)=C1)C1=NC2=CC(Cl)=C(Cl)C=C2N=C1NCC1=CC=NC=C1,0.555453137755394
92,CC1CN(CCN1C(=O)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(Cl)=C(Cl)C=C1,0.4798473590612411
93,NC1=C(SC2=NC3=C(C=C12)N1CCC3CC1)C(=O)NC1=CC=C(F)C(Cl)=C1,0.4395789986848831
94,CC1=NN(C(C)=C1)C1=NC2=CC(Cl)=C(Cl)C=C2N=C1NC1=CC=CC(=C1)C(F)(F)F,0.5640907377004624
95,CC1=NN(C(C)=C1)C1=NC2=CC(Cl)=C(Cl)C=C2N=C1NC1=CC=C(C)C(Cl)=C1,0.6289980071783066
96,CC1=NN(C(C)=C1)C1=NC2=CC(Cl)=C(Cl)C=C2N=C1NC1=C(F)C=C(Br)C=C1,0.4951704719662666
97,COC1=CC(=CC(OC)=C1)C(=O)NC1=NC2=C(Cl)C(Cl)=CC=C2S1,0.4327303254604339
98,O=C(NC1=CC(Cl)=C(Cl)C=C1)N2CCN(C3=NC=NC4=C3SC=C4C)CC2,0.4966873130202293
99,OC1=C(C=CC=C1)C(=O)NC1=CC=C(F)C(Cl)=C1,0.4802468168735504
100,NC1=C(SC2=NC=CC=C12)C(=O)NC1=CC=C(F)C(Cl)=C1,0.4072634923458099
101,CCOC(=O)C1=C(N2CCNCC2)C2=CC(=CC=C2N=C1)C(F)(F)F,0.4215382286906242
102,CSC1=NC=C(Cl)C(=N1)C(=O)NC1=NC=C(Cl)C=C1Cl,0.6012535583972931
103,ClC1=CC=CC(=C1)C1=NN=C(NC(=O)C(CC2=CC=CC=C2)NC(=O)C2=CC(Cl)=C(Cl)C=C2)S1,0.4234688144922256
104,FC1=CC=C(NC(=O)NC2=CC=C(C=C2)C(F)(F)F)C=C1Cl,0.404888124242425
105,FC1=CC(CN(CC(=O)N(CCC2=CNC3=CC=CC=C23)CC2=CC=C(Cl)C(Cl)=C2)C2CC2)=CC(F)=C1,0.42842787951231
106,CC1=CC=C(C=C1)C1CC(C(F)F)N2N=CC(C(=O)NCC3=CC=C(Cl)C(Cl)=C3)=C2N1,0.4272864553332329
107,CC(C)CNC(=O)C1=CSC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=N1,0.4237694452702999
108,CC(C)NC(=O)C1=CSC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=N1,0.5357720392942429
109,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NC(=CS1)C(=O)NCC1=CC=CO1,0.5769216486811638
110,CCC(C)NC(=O)C1=CSC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=N1,0.5251885834336281
111,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NC(=CS1)C(=O)NCC1=CC=CC=C1,0.585022851228714
112,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NC(=CS1)C(=O)N1CCOCC1,0.5593807992339134
113,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NC(=CS1)C(=O)NCCC1=NC=CC=C1,0.5060211682319641
114,CC(C)N(C)C(=O)C1=CSC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=N1,0.562971179485321
115,FC1=CC=C(CNC(=O)C2=CSC(NC(=O)C3=CC(Cl)=C(Cl)C=C3)=N2)C=C1,0.610424416065216
116,ClC1=C(Cl)C=C(C=C1)C(=O)NC1=NC(=CS1)C(=O)NCCC1=CC=CS1,0.5670300906896591
117,FC1=CC=CC(CNC(=O)C2=CSC(NC(=O)C3=CC(Cl)=C(Cl)C=C3)=N2)=C1,0.5730326455831528
118,CN(CC1=CC=CN=C1)C(=O)C1=CSC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=N1,0.4549748283624649
119,CCCCN(CC)C(=O)C1=CSC(NC(=O)C2=CC(Cl)=C(Cl)C=C2)=N1,0.4757931852340698
