Score,Grow_or_Mut,Algorithm_Params,Round,SMILES,hit,sa_score,max_tan_sim_to_abx,hepg2_pred_tox,primary_pred_tox,max_tan_sim_to_ts,tan_sim_to_orig_mol
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,Cc1cc(Cl)c(Cl)c(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)n1,0.7910967314243317,2.840601798734797,0.4758454106280193,0.1802872691303491,0.1948918893933296,0.47105423522242534,0.5980582524271845
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,O=C(N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1)c1nc(CO)cc(Cl)c1Cl,0.7424904173612594,2.9921248680753276,0.4958133971291866,0.178792493417859,0.1951125562191009,0.49550898203592814,0.5724838411819021
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,CSc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1F,0.7701865494251251,2.9084804609421546,0.4885817307692308,0.1465124094858765,0.142116655036807,0.48411885245901637,0.5780075187969925
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,CCCSc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.7582101690769195,2.9891423930812664,0.4948826008428657,0.1884036902338266,0.1826707858592272,0.4933127572016461,0.5718283582089553
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,CCCCc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.7080768436193466,2.8424023121096074,0.48823174411587206,0.1533072147518396,0.1596445932984352,0.4865810968494749,0.5780510879848628
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,CCCNc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.7514779299497605,2.86234988295981,0.4744130042143287,0.1662075601518154,0.1790752112865448,0.4732246798603027,0.5920925747348119
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,CCCOc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.7045962238311767,2.8147154700043444,0.48947684906794947,0.1992865283042192,0.1975499529391527,0.4860392967942089,0.5735707591377694
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,O=C(N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1)c1nccc(NC2CC2)c1Cl,0.7875574880838394,2.891093405227016,0.4772727272727273,0.1774588383734226,0.1982040546834468,0.48077883175237146,0.5818353831598865
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,NCCNc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.7475781238079071,2.9526395590731696,0.4744130042143287,0.152351152524352,0.1660866860300302,0.47494172494172493,0.5920925747348119
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,NCCOc1ccnc(C(=O)N[C@H]2CCN(c3ccc(Cl)cc3Cl)C2)c1Cl,0.7202180576324463,2.90984947810151,0.4900900900900901,0.1691504083573818,0.1708848133683204,0.4867807153965785,0.5758426966292135
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 2,O=C(N[C@H]1CCN(c2ccc(Cl)cc2Cl)C1)c1nccc(NCCO)c1Cl,0.7082361578941345,2.9200847007735735,0.4789915966386555,0.1381261570379138,0.1534177957102656,0.4810936591041303,0.5866666666666667
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(CNc1cccc(Br)c1)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7047749638557435,2.9915576481419954,0.4429042904290429,0.1579157281666994,0.1743499584496021,0.45274102079395084,0.4980430528375734
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(CNc1ccc(Br)cc1)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7114081221818924,2.945747186603535,0.4409030544488712,0.1803437188267707,0.1960706189274788,0.4596928982725528,0.5044687189672294
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1)c1ccncc1,0.7125299155712128,2.9145498817980116,0.4640992167101828,0.107479777187109,0.1129502567462623,0.47156084656084657,0.5738354806739346
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(Cc1ccncc1)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7094941174983979,2.9630441972058907,0.4605263157894737,0.1139555903151631,0.1298707142472267,0.4670219853431046,0.5033621517771374
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1)c1ccccn1,0.7742261171340943,2.922295461591352,0.4884020618556701,0.0970269521698355,0.1210448076017201,0.49121665582303187,0.5913461538461539
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(CC1CCCCC1)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7471518272161484,2.994884416986112,0.4558725945587259,0.1813968662172556,0.1900203164666891,0.4603024574669187,0.49127906976744184
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(CCC1CCCC1)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7693764466047287,2.9974855158872113,0.45763842561707807,0.1516500528901815,0.1678662065416574,0.461465271170314,0.49560117302052786
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(CCC1CCCCC1)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7658742332458496,2.9936425709204286,0.45727636849132175,0.1690841313451528,0.1836271103471517,0.4637404580152672,0.49510763209393344
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(CCSc1ccccc1)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7513417750597,2.9476913809355167,0.4576493762311228,0.1293302258476615,0.1531563862226903,0.4592445328031809,0.4876425855513308
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1)c1cccnc1,0.7096633768081665,2.9038387451734415,0.4866796621182586,0.1497706867754459,0.1586130291223526,0.49440421329822254,0.5686839577329491
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,Cc1c(Br)cccc1C(=O)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7050346046686172,2.9741108919106463,0.48860759493670886,0.1495348308235407,0.1639356784522533,0.4982558139534884,0.5288288288288289
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,Cc1ccc(C(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)c(Cl)c1,0.7374844515323639,2.8885806643916876,0.4856046065259117,0.1682562179863453,0.179088949598372,0.4912621359223301,0.5321691176470589
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,Cc1ccc(C(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)c(O)c1,0.7294063460826874,2.9425299601663344,0.4770408163265306,0.1539298187941312,0.1627120232209563,0.48258064516129034,0.5408163265306123
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,Cc1cccc(C(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)c1O,0.7503751194477082,2.958532993752467,0.4888463989802422,0.1586995024234056,0.1727741457521915,0.49355670103092786,0.5422018348623853
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,Cc1cccc(C(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)n1,0.7222395366430283,2.9923014642866352,0.4948914431673052,0.1010689193382859,0.1217975154519081,0.49581455247907275,0.5816135084427767
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,Cc1ccc(C)c(NCC(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)c1,0.7050487399101257,2.9739777484491547,0.4646133682830931,0.1799981858581304,0.1901215087622404,0.4721115537848606,0.49056603773584906
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,Cc1cccc(NCC(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)c1C,0.7191525775194169,2.9896994267708337,0.46727748691099474,0.1725764740258455,0.1817898914217948,0.47480106100795755,0.4873477038425492
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,Cc1ccc(NCC(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)cc1C,0.7026682579517365,2.96089403216544,0.45532194480946125,0.1705045826733112,0.1857079207897186,0.46174318030605455,0.49855907780979825
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,Cc1ccc(O)c(C(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)c1,0.7214355790615081,2.9326640880103216,0.48693435309114086,0.1715993270277977,0.1817728854715824,0.49258542875564154,0.5436982520699172
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,Cc1ccc(SCCC(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)cc1,0.7428459006547928,2.9854987812624962,0.4708960104643558,0.1339402988553047,0.1597192753106355,0.4726072607260726,0.4827906976744186
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,Cc1c(F)cccc1C(=O)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7111657357215881,2.9483258431565833,0.4854614412136536,0.1486924540251493,0.1660482436418533,0.4931972789115646,0.527027027027027
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,CC(C)c1ccc(C(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)cc1,0.7076710367202759,2.8223851658135146,0.4778645833333333,0.1693793147802353,0.175671699270606,0.48450889914304546,0.5573770491803278
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,CCSc1ccc(C(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)cc1,0.7103952223062515,2.9555022635266113,0.4755784061696658,0.1581771537661552,0.1659966070204973,0.4773022049286641,0.5408450704225352
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,CCSc1ccccc1C(=O)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7206242549419403,2.9934610327573807,0.4933753943217666,0.1376233898103237,0.1487824732437729,0.49427480916030536,0.5217777777777778
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1)c1ccc(Br)cc1Cl,0.7705465781688691,2.945566363199921,0.4799745708836618,0.173906547576189,0.1862513586878776,0.48776223776223776,0.5292504570383912
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(COc1ccc(Br)cc1Cl)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7155559134483337,2.9790558703272776,0.4623392529087569,0.1783327255398035,0.1895465012639761,0.466796875,0.48666053357865685
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1)c1cccc(Cl)c1,0.7135103756189346,2.811757651577606,0.4702457956015524,0.1895483542233705,0.191558545269072,0.4738562091503268,0.551294343240652
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1)c1ccccc1Cl,0.7523548626899719,2.7950920997381417,0.47551546391752575,0.1638137388974428,0.1830635884776711,0.4810951760104302,0.5424528301886793
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(CNc1cccc(Cl)c1)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7540001821517944,2.942250571218919,0.4366290643662906,0.1846896506845951,0.198860540613532,0.4605009633911368,0.5054835493519442
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(COc1ccc(Cl)cc1Br)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7034092450141907,2.983486639558045,0.46642246642246643,0.1657537754625082,0.1815349271520972,0.47062146892655365,0.4751131221719457
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(COc1ccc(Cl)cc1Cl)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7689768809080124,2.919513812385219,0.45136186770428016,0.1805988058447837,0.1929527547210455,0.4576493762311228,0.49339622641509434
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(CSc1ccc(Cl)cc1)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7059417915344238,2.936001340449689,0.45787067276290006,0.1552388418465852,0.1678043033927679,0.4575378538512179,0.4835371589840075
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(CCSc1ccc(Cl)cc1)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.8070236134529114,2.9980224499015495,0.45972495088408644,0.1646136935800314,0.1929758623242378,0.46133509583608723,0.48350612629594725
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,CN1CCN(CC(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)CC1,0.7163383805751801,2.975682560383019,0.4511415525114155,0.1428465204313397,0.1519693622365593,0.49262536873156343,0.5014895729890765
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,CN(C)c1ccc(C(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)cc1,0.7538386029005051,2.8751464963748443,0.46368352788586253,0.1673958174884319,0.1772009722888469,0.46916010498687666,0.564453125
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,CN(C)c1cccc(C(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)c1,0.7167804962396622,2.9283587624871092,0.4774193548387097,0.150670201331377,0.1628347599878907,0.4839973873285434,0.5497630331753555
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,COc1cc(C(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)ccc1O,0.7315072733163833,2.897021548349896,0.4877353108956075,0.1742882434278726,0.18444549664855,0.49818401937046003,0.5276018099547511
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,COc1ccc(C(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)c(Cl)c1,0.7421318483352661,2.883253980782328,0.4885974914481186,0.1732355576008558,0.1826170474290847,0.4932649134060295,0.526173285198556
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,COc1ccc(C(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)c(O)c1,0.7389948099851609,2.9306677021960486,0.48486403283735247,0.1569847621023655,0.1650987399742007,0.4937823834196891,0.5316455696202531
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,CSc1ccc(C(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)cc1,0.7117609477043152,2.910078714229174,0.4751452550032279,0.1588841222226619,0.166523171775043,0.47687296416938113,0.5464895635673624
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,CSc1ccc(CC(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)cc1,0.7038879555463791,2.9738714942958424,0.46852693056456846,0.1752639953047037,0.1917656812816858,0.4721311475409836,0.4833948339483395
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,CSc1ccccc1C(=O)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.735584557056427,2.9657671757676347,0.49174078780177893,0.1413030263036489,0.1504086835309863,0.4935897435897436,0.5279783393501805
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,CS(=O)(=O)c1ccc(C(=O)N[C@H]2CCN(c3c(Cl)cc(Cl)c(O)c3F)C2)cc1,0.7067795932292938,2.875944826108338,0.4881940012763242,0.1100628810003399,0.1265548016875982,0.4900193174500966,0.528714676390155
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1)c1ccc(Br)cc1F,0.7076556414365769,2.9577665798846446,0.4847328244274809,0.1742466323077678,0.1848376721143722,0.4884318766066838,0.529143897996357
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1)c1ccc(F)cc1Br,0.7148096626996994,2.975789981834806,0.4876190476190476,0.1775057699531316,0.1830873355269432,0.49229781771501924,0.5289855072463768
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1)c1ccc(F)cc1Cl,0.7687333202362061,2.903374597219422,0.48302370275464446,0.1820946425199508,0.196317470818758,0.48865845755022685,0.5341959334565619
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1)c1cccc(F)c1F,0.7327983433008194,2.96855292874705,0.4863837872070931,0.1621668830513954,0.1771893728524446,0.49008317338451696,0.5202156334231806
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(CNc1ccccc1F)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7346604102849961,2.937841955834303,0.44087992667277726,0.1835861258208751,0.1968635302037,0.46296296296296297,0.5070564516129032
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(CSc1ccccc1F)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7002675139904022,2.9810641096804584,0.4654169360051713,0.1464141774922609,0.1620058350265026,0.4678326046221112,0.47619047619047616
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1)c1ccc(O)cc1,0.7259141105413437,2.8295389224806176,0.4654498044328553,0.162997118383646,0.1757085468620061,0.47194719471947194,0.563297350343474
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1)c1cccc(O)c1,0.7158474308252335,2.8831737050893125,0.4654615881213686,0.160035279020667,0.1721012324094772,0.47093403004572176,0.5528846153846154
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(Cc1ccc(O)cc1)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7138541239500046,2.896592175767635,0.46391076115485563,0.1776598807424307,0.1982975769788026,0.47043189368770766,0.49667616334283
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1)c1ccccc1O,0.7503381836414337,2.8629502937180735,0.4701348747591522,0.1573910195380449,0.1725501418113708,0.47885402455661663,0.5517568850902185
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1)c1ccc(Cl)cc1O,0.8105654180049896,2.9645219428315563,0.47361729179911,0.1877334333956241,0.1957307651638984,0.4854631507775524,0.5398148148148149
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(O)CCCC(=O)N[C@H]1CCN(c2c(Cl)cc(Cl)c(O)c2F)C1,0.7110404884815216,2.9692258157377793,0.45109780439121755,0.0631655141711235,0.0823558876290917,0.47024952015355087,0.4975466143277723
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,CSc1ccc(Cl)c(C(=O)N[C@H]2CCN(c3cc(O)c(Cl)cc3Cl)C2)c1,0.7431639701128006,2.8516690988445585,0.4526011560693642,0.1790866404771804,0.1958776623010635,0.4532488114104596,0.5556640625
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,Cc1c(Cl)cccc1C(=O)N[C@H]1CCN(c2cc(O)c(Cl)cc2Cl)C1,0.7186417937278747,2.7260880863602157,0.423963133640553,0.1849083065986633,0.1990147948265075,0.4546211490424646,0.5772357723577236
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,COc1cccc(C(=O)N[C@H]2CCN(c3cc(O)c(Cl)cc3Cl)C2)c1Cl,0.7119492822885514,2.792742175767634,0.4604651162790698,0.1835986115038395,0.1956068944185972,0.47545008183306053,0.5623159960745829
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(COc1ccc(Cl)cc1Cl)N[C@H]1CCN(c2cc(O)c(Cl)cc2Cl)C1,0.7106268262863159,2.735363186603534,0.3779816513761468,0.1814235839992761,0.1963910663500428,0.47525773195876286,0.5422077922077922
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(N[C@H]1CCN(c2cc(O)c(Cl)cc2Cl)C1)c1ccc(Br)cc1Cl,0.7380918633937835,2.7510573171294457,0.42086956521739133,0.1786640781909227,0.1939081758260727,0.4688026981450253,0.5848861283643892
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,Cc1cc(C(=O)N[C@H]2CCN(c3cc(O)c(Cl)cc3Cl)C2)cc(C)c1O,0.7073902690410614,2.8155646297221306,0.40941792020928713,0.1814203798770904,0.1996507607400417,0.4636441402908469,0.6129032258064516
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,CN(C)c1ccc(C(=O)N[C@H]2CCN(c3cc(O)c(Cl)cc3Cl)C2)cc1,0.7105599999427795,2.6844479449984036,0.3827893175074184,0.1774846449494362,0.1902609825134277,0.455584872471416,0.63718820861678
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,Cc1ccc(N)c(C(=O)N[C@H]2CCN(c3cc(O)c(Cl)cc3Cl)C2)n1,0.7553776443004608,2.9674285545876398,0.4733009708737864,0.1577072085812688,0.1638627920299768,0.4735714285714286,0.6059113300492611
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,Cc1cccc(C(=O)N[C@H]2CCN(c3cc(O)c(Cl)cc3Cl)C2)c1O,0.7029680860042572,2.7643997920458343,0.416389811738649,0.1627729453146457,0.1775179367512464,0.4715447154471545,0.6048218029350105
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,COc1cccc(C(=O)N[C@H]2CCN(c3cc(O)c(Cl)cc3Cl)C2)c1O,0.7058662974834442,2.764615252690712,0.44905008635578586,0.1763032648712396,0.185636118426919,0.47997237569060774,0.5610948191593352
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 4,O=C(N[C@H]1CCN(c2cc(O)c(Cl)cc2Cl)C1)c1ccc(Br)cc1O,0.7148465311527252,2.8227743739856326,0.4141978759083287,0.1679570522159338,0.1807269409298896,0.4695740365111562,0.5941727367325702
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,O=C(N[C@H]1CCN(c2cc(O)c(Cl)cc2Cl)C1)c1ccc(Cl)cn1,0.7753493344783783,2.809740696953007,0.4404907975460123,0.1609318569302558,0.1816376354545354,0.4541387024608501,0.6419491525423728
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,O=C(N[C@H]1CCN(c2cc(O)c(Cl)cc2Cl)C1)c1ccc(Br)cn1,0.7126071363687515,2.8523248530953698,0.4466257668711656,0.1273606665432453,0.1479952057823538,0.4579370885149963,0.6386554621848739
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,Nc1cccnc1C(=O)N[C@H]1CCN(c2cc(O)c(Cl)cc2Cl)C1,0.7801376515626908,2.9213840953456582,0.4556031843233313,0.1421197455376386,0.1528827182948589,0.46114742193173563,0.6228160328879754
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,Nc1cnccc1C(=O)N[C@H]1CCN(c2cc(O)c(Cl)cc2Cl)C1,0.7191322410106659,2.926455507515577,0.4119170984455959,0.1446545911952853,0.1527622330933809,0.47766323024054985,0.6052631578947368
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,Nc1nc(C(=O)N[C@H]2CCN(c3cc(O)c(Cl)cc3Cl)C2)cs1,0.7985840284824371,2.9594714496624235,0.42609254498714655,0.161709644831717,0.1688219605013728,0.43337484433374845,0.6325678496868476
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,Nc1nccnc1C(=O)N[C@H]1CCN(c2cc(O)c(Cl)cc2Cl)C1,0.7613846546411515,2.9751898358737865,0.43525641025641026,0.1655243884772062,0.1740583885461092,0.4815668202764977,0.65
chemprop_score,mutate,0_minsize_10_maxsize_-2_mininc_2_maxinc_2_radius,Round 3,O=C(N[C@H]1CCN(c2cc(O)c(Cl)cc2Cl)C1)c1ncccc1O,0.7892744648456573,2.8737119943123624,0.48357098574085555,0.1323671961203217,0.1520309802144765,0.46956521739130436,0.6143724696356275
